text,id,label
" 22.Investment advisers which are banks, NBFCs and body corporate providing distribution or execution services to their clients shall keep their investment advisory services segregated from such activities:
 Provided that such distribution or execution services can only be offered subject to the following:
(a)The client shall not be under any obligation to avail the distribution or execution services offered by the investment adviser.
12
(b)The investment adviser shall maintain arms length relationship between its activities as investment adviser and distribution or execution services.
(c)All fees and charges paid to distribution or execution service providers by the client shall be paid directly to the service providers and not through the investment adviser.
                 ",4399,"[{""end"": 23, ""labels"": [""Subject-Organisation""], ""start"": 4, ""text"": ""Investment advisers""}, {""end"": 39, ""labels"": [""Subject-Organisation""], ""start"": 34, ""text"": ""banks""}, {""end"": 46, ""labels"": [""Subject-Organisation""], ""start"": 41, ""text"": ""NBFCs""}, {""end"": 127, ""labels"": [""Subject-Organisation""], ""start"": 51, ""text"": ""body corporate providing distribution or execution services to their clients""}, {""end"": 173, ""labels"": [""Object-General""], ""start"": 145, ""text"": ""investment advisory services""}, {""end"": 467, ""labels"": [""Subject-Organisation""], ""start"": 448, ""text"": "" investment adviser""}, {""end"": 507, ""labels"": [""Objective""], ""start"": 474, ""text"": ""maintain arms length relationship""}, {""end"": 552, ""labels"": [""Object-General""], ""start"": 520, ""text"": ""activities as investment adviser""}, {""end"": 591, ""labels"": [""Object-General""], ""start"": 557, ""text"": ""distribution or execution services""}, {""end"": 261, ""labels"": [""Object-General""], ""start"": 227, ""text"": ""distribution or execution services""}, {""end"": 321, ""labels"": [""Subject-Individual""], ""start"": 314, ""text"": "" client""}, {""end"": 437, ""labels"": [""Objective""], ""start"": 322, ""text"": ""shall not be under any obligation to avail the distribution or execution services offered by the investment adviser""}, {""end"": 604, ""labels"": [""Object-General""], ""start"": 600, ""text"": ""fees""}, {""end"": 668, ""labels"": [""Object-General""], ""start"": 609, ""text"": ""charges paid to distribution or execution service providers""}, {""end"": 682, ""labels"": [""Subject-Individual""], ""start"": 676, ""text"": ""client""}, {""end"": 769, ""labels"": [""Objective""], ""start"": 683, ""text"": ""shall be paid directly to the service providers and not through the investment adviser""}, {""end"": 616, ""labels"": [""Object-General""], ""start"": 609, ""text"": ""charges""}, {""end"": 668, ""labels"": [""Transaction""], ""start"": 617, ""text"": ""paid to distribution or execution service providers""}]"
" (5)The trustees or trustee company or the Board of Directors or designated partners of the Alternative Investment Fund, as the case maybe, shall intimate the Board and investors of the circumstances leading to the winding up of the Alternative Investment Fund.
                 ",2758,"[{""end"": 16, ""labels"": [""Subject-Individual""], ""start"": 8, ""text"": ""trustees""}, {""end"": 35, ""labels"": [""Subject-Organisation""], ""start"": 20, ""text"": ""trustee company""}, {""end"": 61, ""labels"": [""Subject-Organisation""], ""start"": 43, ""text"": ""Board of Directors""}, {""end"": 84, ""labels"": [""Subject-Individual""], ""start"": 65, ""text"": ""designated partners""}, {""end"": 119, ""labels"": [""Subject-Organisation""], ""start"": 92, ""text"": ""Alternative Investment Fund""}, {""end"": 154, ""labels"": [""Objective""], ""start"": 140, ""text"": ""shall intimate""}, {""end"": 164, ""labels"": [""Authority""], ""start"": 159, ""text"": ""Board""}, {""end"": 178, ""labels"": [""Subject-Individual""], ""start"": 169, ""text"": ""investors""}, {""end"": 260, ""labels"": [""Subject-Organisation""], ""start"": 233, ""text"": ""Alternative Investment Fund""}, {""end"": 225, ""labels"": [""Transaction""], ""start"": 215, ""text"": ""winding up""}]"
" (8)An investment advisor shall follow Know Your Client procedure as specified by the Board from time to time.
                 ",4376,"[{""end"": 25, ""labels"": [""Subject-Individual""], ""start"": 7, ""text"": ""investment advisor""}, {""end"": 55, ""labels"": [""Legal Term""], ""start"": 39, ""text"": ""Know Your Client""}, {""end"": 91, ""labels"": [""Authority""], ""start"": 86, ""text"": ""Board""}, {""end"": 110, ""labels"": [""Date/Time""], ""start"": 97, ""text"": ""time to time.""}]"
" 5.(1) An issuer making public issue of debt securities shall only issue revenue bonds.
                 ",2349,"[{""end"": 16, ""labels"": [""Subject-Organisation""], ""start"": 10, ""text"": ""issuer""}, {""end"": 36, ""labels"": [""Objective""], ""start"": 24, ""text"": ""public issue""}, {""end"": 55, ""labels"": [""Legal Term""], ""start"": 40, ""text"": ""debt securities""}, {""end"": 72, ""labels"": [""Transaction""], ""start"": 67, ""text"": ""issue""}, {""end"": 86, ""labels"": [""Legal Term""], ""start"": 73, ""text"": ""revenue bonds""}]"
" 13.(1) The issuer may decide the amount of minimum subscription which it seeks to raise by public issue of non-convertible redeemable preference shares in accordance with the provisions of Companies Act, 1956 and disclose the same in the offer document.
                 ",2627,"[{""end"": 18, ""labels"": [""Subject-Organisation""], ""start"": 12, ""text"": ""issuer""}, {""end"": 29, ""labels"": [""Objective""], ""start"": 19, ""text"": ""may decide""}, {""end"": 104, ""labels"": [""Legal Term""], ""start"": 92, ""text"": ""public issue""}, {""end"": 152, ""labels"": [""Legal Term""], ""start"": 108, ""text"": ""non-convertible redeemable preference shares""}, {""end"": 209, ""labels"": [""Legal Doc""], ""start"": 190, ""text"": ""Companies Act, 1956""}, {""end"": 89, ""labels"": [""Transaction""], ""start"": 74, ""text"": ""seeks to raise ""}, {""end"": 253, ""labels"": [""Legal Term""], ""start"": 239, ""text"": ""offer document""}]"
" (2)Where the debt securities are not allotted and/or application moneys are not refunded within the stipulated period in sub-regulation (1), the issuer shall undertake to pay interest at the rate of fifteen per cent. per annum.
                 ",4177,"[{""end"": 29, ""labels"": [""Legal Term""], ""start"": 14, ""text"": ""debt securities""}, {""end"": 184, ""labels"": [""Objective""], ""start"": 153, ""text"": ""shall undertake to pay interest""}, {""end"": 184, ""labels"": [""Legal Term""], ""start"": 176, ""text"": ""interest""}, {""end"": 216, ""labels"": [""Value""], ""start"": 200, ""text"": ""fifteen per cent""}, {""end"": 72, ""labels"": [""Object-General""], ""start"": 54, ""text"": ""application moneys""}, {""end"": 140, ""labels"": [""Legal Doc""], ""start"": 122, ""text"": ""sub-regulation (1)""}, {""end"": 152, ""labels"": [""Subject-Organisation""], ""start"": 146, ""text"": ""issuer""}]"
" (4)The lead merchant banker shall ensure that the draft offer document specifies the names and contact details of the compliance officer of the lead merchant banker, the officer concerned and the project officer, wherever applicable, of the issuer including their postal and email address, telephone and fax numbers.
                 ",2365,"[{""end"": 28, ""labels"": [""Subject-Organisation""], ""start"": 8, ""text"": ""lead merchant banker""}, {""end"": 71, ""labels"": [""Legal Term""], ""start"": 51, ""text"": ""draft offer document""}, {""end"": 111, ""labels"": [""Object-General""], ""start"": 86, ""text"": ""names and contact details""}, {""end"": 137, ""labels"": [""Subject-Individual""], ""start"": 119, ""text"": ""compliance officer""}, {""end"": 165, ""labels"": [""Subject-Organisation""], ""start"": 145, ""text"": ""lead merchant banker""}, {""end"": 188, ""labels"": [""Subject-Individual""], ""start"": 171, ""text"": ""officer concerned""}, {""end"": 212, ""labels"": [""Subject-Individual""], ""start"": 197, ""text"": ""project officer""}, {""end"": 248, ""labels"": [""Subject-Organisation""], ""start"": 241, ""text"": "" issuer""}, {""end"": 316, ""labels"": [""Object-General""], ""start"": 265, ""text"": ""postal and email address, telephone and fax numbers""}, {""end"": 111, ""labels"": [""Objective""], ""start"": 51, ""text"": ""draft offer document specifies the names and contact details""}]"
" 8. (1) Except as otherwise provided in these regulations, public issue of municipal debt securities shall be kept open for at least three working days.
                 ",2373,"[{""end"": 57, ""labels"": [""Legal Doc""], ""start"": 46, ""text"": ""regulations""}, {""end"": 71, ""labels"": [""Legal Term""], ""start"": 59, ""text"": ""public issue""}, {""end"": 100, ""labels"": [""Legal Term""], ""start"": 75, ""text"": ""municipal debt securities""}, {""end"": 119, ""labels"": [""Transaction""], ""start"": 101, ""text"": ""shall be kept open""}, {""end"": 151, ""labels"": [""Date/Time""], ""start"": 127, ""text"": ""least three working days""}]"
" (9)Public interest directors shall be remunerated only by way of payment of sitting fees as admissible to independent directors in the Companies Act, 2013.
                 ",3020,"[{""end"": 29, ""labels"": [""Subject-Individual""], ""start"": 4, ""text"": ""Public interest directors""}, {""end"": 155, ""labels"": [""Legal Doc""], ""start"": 136, ""text"": ""Companies Act, 2013""}, {""end"": 65, ""labels"": [""Objective""], ""start"": 30, ""text"": ""shall be remunerated only by way of""}, {""end"": 128, ""labels"": [""Subject-Individual""], ""start"": 107, ""text"": ""independent directors""}, {""end"": 89, ""labels"": [""Transaction""], ""start"": 66, ""text"": ""payment of sitting fees""}]"
" 29.(1) It shall be the duty of every InvIT in respect of whom an inspection has been ordered under the regulation 27, parties to the InvIT and any other associate person who is in possession of relevant information pertaining to conduct and affairs of such InvIT, including representative of InvIT, if any, to produce to the inspecting officer such books, accounts and other documents in his custody or control and furnish him with such statements and information as the inspecting officer may require for the purposes of inspection.
                 ",3470,"[{""end"": 43, ""labels"": [""Subject-Organisation""], ""start"": 38, ""text"": ""InvIT""}, {""end"": 76, ""labels"": [""Objective""], ""start"": 66, ""text"": ""inspection""}, {""end"": 117, ""labels"": [""Legal Doc""], ""start"": 104, ""text"": ""regulation 27""}, {""end"": 263, ""labels"": [""Subject-Individual""], ""start"": 148, ""text"": ""other associate person who is in possession of relevant information pertaining to conduct and affairs of such InvIT""}, {""end"": 139, ""labels"": [""Subject-Organisation""], ""start"": 119, ""text"": ""parties to the InvIT""}, {""end"": 298, ""labels"": [""Subject-Individual""], ""start"": 275, ""text"": ""representative of InvIT""}, {""end"": 355, ""labels"": [""Object-General""], ""start"": 350, ""text"": ""books""}, {""end"": 366, ""labels"": [""Object-General""], ""start"": 357, ""text"": ""accounts ""}, {""end"": 385, ""labels"": [""Object-General""], ""start"": 370, ""text"": ""other documents""}, {""end"": 411, ""labels"": [""Object-General""], ""start"": 350, ""text"": ""books, accounts and other documents in his custody or control""}, {""end"": 464, ""labels"": [""Objective""], ""start"": 416, ""text"": ""furnish him with such statements and information""}, {""end"": 448, ""labels"": [""Object-General""], ""start"": 438, ""text"": ""statements""}, {""end"": 464, ""labels"": [""Object-General""], ""start"": 453, ""text"": ""information""}, {""end"": 490, ""labels"": [""Authority""], ""start"": 472, ""text"": ""inspecting officer""}, {""end"": 344, ""labels"": [""Authority""], ""start"": 326, ""text"": ""inspecting officer""}]"
